413998,0.520684
425131,0.152510
437474,0.074120
425187,0.062606
411452,0.153532
410971,0.123185
418937,0.138929
416130,0.154611
413736,0.130527
400310,0.275924
419118,0.539726
400374,0.349594
419202,0.662989
419387,0.216710
409157,0.070408
419451,0.109195
403159,0.566143
409293,0.416315
400403,0.119630
425329,0.568401
409464,0.211966
419512,0.157991
403205,0.427329
419522,0.490813
403288,0.157047
449281,0.240293
425381,0.708250
419637,0.274421
409555,0.277635
425471,0.286398
409746,0.363590
419677,0.151299
403342,0.306027
451599,0.279864
443559,0.878983
419849,0.226677
425742,0.599232
403597,0.389096
403736,0.160203
400432,0.262619
425762,0.490571
443798,0.237767
403869,0.138865
409955,0.255918
419876,0.129987
419948,0.270708
425932,0.953262
426030,0.836843
426136,0.088231
426182,0.300146
438385,0.942280
450058,0.243290
426204,0.714840
420038,0.491703
426243,0.516011
404123,0.458256
420073,0.779764
426364,0.352900
426678,0.192184
420082,0.405747
426764,0.207089
420099,0.482536
404360,0.167009
426888,0.720564
404451,0.764649
426971,0.614702
404535,0.932861
427210,0.229916
427403,0.113524
400525,0.658736
420112,0.127663
427514,0.979873
420243,0.563220
427559,0.862467
420275,0.322394
420292,0.258372
400537,0.108921
427632,0.923479
420304,0.365342
404965,0.990798
405053,0.421015
427688,0.466458
420332,0.250030
420345,0.331736
427801,0.431720
427991,0.302610
428069,0.716738
428095,0.301901
428251,0.082568
428345,0.893475
420356,0.409195
400783,0.328479
400845,0.506821
428539,0.110501
428656,0.536944
428823,0.128087
420405,0.680315
420430,0.099556
428910,0.309546
429088,0.792799
420480,0.138995
420503,0.079398
400011,0.622749
400977,0.609603
429125,0.475851
429232,0.337108
420593,0.064654
405218,0.088562
420664,0.369989
429487,0.441030
429520,0.887480
429950,0.850499
430171,0.139462
430299,0.858857
430387,0.484771
420705,0.118606
430465,0.541654
405355,0.108029
430597,0.566597
405435,0.772312
420765,0.243977
430652,0.469675
430732,0.296820
420836,0.133846
420874,0.076590
430795,0.605582
430847,0.140933
431104,0.069641
431199,0.846256
434865,0.396022
431252,0.531796
431390,0.708595
420897,0.080212
420981,0.091270
431461,0.381549
431566,0.165174
421018,0.467002
431606,0.417841
431875,0.633227
405474,0.200468
421065,0.087870
431954,0.539390
411603,0.322187
432163,0.657125
421241,0.498179
421274,0.294598
421287,0.547062
421362,0.167541
446956,0.465977
411622,0.327136
441776,0.684797
441829,0.214333
432236,0.485972
442189,0.222788
411656,0.074699
421450,0.105275
432326,0.199064
442529,0.845165
412264,0.230701
442594,0.668283
432435,0.331873
442816,0.308525
432612,0.937521
442911,0.468048
443089,0.785400
432843,0.892192
406984,0.908496
421460,0.221420
405651,0.955138
407083,0.970126
401033,0.248672
432932,0.777432
405802,0.874331
421495,0.553701
401227,0.483689
401441,0.584066
433022,0.914429
401551,0.871791
421528,0.570792
405878,0.507499
433174,0.802581
406049,0.546652
433330,0.404994
401814,0.306202
415031,0.227234
433441,0.597578
404600,0.421608
443262,0.540945
421643,0.147576
421716,0.438281
421755,0.383412
407263,0.361498
401835,0.702563
433692,0.586143
443402,0.134742
433768,0.715441
451897,0.179698
433905,0.678553
434027,0.733956
407312,0.173919
434241,0.667104
407432,0.094655
404793,0.602140
406138,0.853459
412488,0.137326
421051,0.056580
421770,0.218064
434488,0.229347
431912,0.942983
434637,0.710900
402032,0.608123
434793,0.235342
446456,0.158218
434842,0.611967
421787,0.191316
445533,0.762855
411157,0.319680
434989,0.504000
402057,0.094192
443936,0.141551
443651,0.106725
421876,0.224723
422004,0.288349
422190,0.574499
435159,0.334919
412864,0.056586
435278,0.060217
435458,0.307740
422250,0.218200
